ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000152254	G6PC2	142.27225045741204	0.4919999999999999	0.0034581585545895	0.5080000000000001	0.9965418414454105
ENSG00000121351	IAPP	136.06934168170196	0.9014000000000004	0.0066245635413492	0.09859999999999958	0.9933754364586508
ENSG00000095981	KCNK16	114.56601585668612	0.4436	0.003872003374499	0.5564	0.996127996625501
ENSG00000175262	C1orf127	108.42981667919034	0.3382	0.0031190682633046	0.6617999999999999	0.9968809317366955
ENSG00000163623	NKX6-1	100.08009893590597	0.6589999999999999	0.0065847257047781	0.3410000000000001	0.9934152742952219
ENSG00000164756	SLC30A8	96.31887294153256	0.7470000000000002	0.0077554894195392	0.2529999999999998	0.9922445105804608
ENSG00000126266	FFAR1	92.48273877144808	0.3701000000000001	0.0040018278536779	0.6298999999999999	0.9959981721463221
ENSG00000178473	UCN3	85.56103149407997	0.3978999999999999	0.004650481569142	0.6021000000000001	0.995349518430858
ENSG00000254647	INS	76.1486718579833	0.9830999999999994	0.0129102711316288	0.01690000000000058	0.9870897288683712
ENSG00000145642	SHISAL2B	72.14612579575837	0.5763	0.0079879549129425	0.42369999999999997	0.9920120450870575
ENSG00000141433	ADCYAP1	71.80186892963371	0.6790999999999999	0.0094579710824173	0.3209000000000001	0.9905420289175827
ENSG00000159248	GJD2	69.2343076720973	0.3704999999999999	0.0053513931525788	0.6295000000000002	0.9946486068474212
ENSG00000125820	NKX2-2	66.04082207432418	0.5418000000000002	0.0082040165912871	0.45819999999999983	0.9917959834087129
ENSG00000139515	PDX1	64.18345515884224	0.3744999999999999	0.0058348370163803	0.6255000000000002	0.9941651629836197
ENSG00000250366	TUNAR	62.59275853445095	0.3518999999999998	0.0056220561010474	0.6481000000000001	0.9943779438989526
ENSG00000115263	GCG	58.24241581281332	0.9018000000000002	0.0154835610339089	0.09819999999999984	0.9845164389660911
ENSG00000136698	CFC1	58.14871679218785	0.3292999999999999	0.0056630656386942	0.6707000000000001	0.9943369343613058
ENSG00000205856	C22orf42	56.76918618618709	0.1772	0.0031214116654558	0.8228	0.9968785883345442
ENSG00000036828	CASR	55.620141910360985	0.3480999999999998	0.006258524125325	0.6519000000000001	0.993741475874675
ENSG00000167011	NAT16	54.905574142916926	0.1868999999999999	0.0034040259648957	0.8131000000000002	0.9965959740351042
ENSG00000136750	GAD2	54.58315000916639	0.7674999999999997	0.0140611159281043	0.23250000000000026	0.9859388840718957
ENSG00000175426	PCSK1	44.35183717758858	0.7087999999999998	0.015981299650833	0.29120000000000024	0.984018700349167
ENSG00000108849	PPY	43.89397539083917	0.4881999999999998	0.0111222552902303	0.5118000000000003	0.9888777447097697
ENSG00000255245	FXYD6-FXYD2	43.75583323167066	0.1681	0.003841773486748	0.8319	0.996158226513252
ENSG00000182759	MAFA	43.59632090719524	0.3918999999999999	0.0089892906521687	0.6081000000000001	0.9910107093478313
ENSG00000163499	CRYBA2	42.83155567511235	0.5969999999999999	0.0139383216553792	0.40300000000000014	0.9860616783446208
ENSG00000079689	SCGN	42.54551738909883	0.8844000000000005	0.0207871487826025	0.11559999999999948	0.9792128512173975
ENSG00000175535	PNLIP	39.13674485675855	0.2861999999999999	0.0073128207531694	0.7138000000000001	0.9926871792468306
ENSG00000006071	ABCC8	38.80073975254399	0.6951999999999997	0.017917184167975	0.3048000000000003	0.982082815832025
ENSG00000169297	NR0B1	38.02889646799135	0.4036999999999998	0.0106156117451315	0.5963000000000003	0.9893843882548685
ENSG00000184459	BPIFC	37.67099093832327	0.0603999999999999	0.0016033557518805	0.9396000000000001	0.9983966442481195
ENSG00000137392	CLPS	36.3030816040895	0.4194	0.0115527382654136	0.5806	0.9884472617345864
ENSG00000105467	SYNGR4	35.696800877747336	0.2515999999999999	0.007048250650294	0.7484000000000002	0.992951749349706
ENSG00000142789	CELA3A	35.11893657432681	0.4073	0.0115977315867175	0.5927	0.9884022684132825
ENSG00000162438	CTRC	34.31653732188779	0.3690999999999997	0.0107557471937758	0.6309000000000002	0.9892442528062242
ENSG00000128564	VGF	34.315967031208395	0.7536999999999999	0.0219635366625266	0.24630000000000007	0.9780364633374734
ENSG00000173452	TMEM196	33.76218856376602	0.2301	0.0068153164764604	0.7699	0.9931846835235396
ENSG00000187021	PNLIPRP1	33.126009594418164	0.1602000000000001	0.0048360790195204	0.8397999999999999	0.9951639209804796
ENSG00000204983	PRSS1	33.0365218245816	0.4332999999999999	0.0131157875002928	0.5667000000000001	0.9868842124997071
ENSG00000162992	NEUROD1	31.51827836484377	0.6696	0.0212448152227403	0.3304	0.9787551847772598
ENSG00000168925	CTRB1	31.35036597910253	0.4071000000000003	0.0129854943406837	0.5928999999999998	0.9870145056593163
ENSG00000168928	CTRB2	30.95318110603696	0.4352	0.0140599442270287	0.5648	0.9859400557729713
ENSG00000185002	RFX6	30.75956986867369	0.1954000000000001	0.0063524945515899	0.8045999999999999	0.9936475054484101
ENSG00000203877	RIPPLY2	30.628358502393628	0.2519	0.0082244041900029	0.7481	0.9917755958099971
ENSG00000142615	CELA2A	30.5492376479995	0.1432999999999999	0.0046907880861434	0.8567000000000001	0.9953092119138566
ENSG00000219073	CELA3B	30.461345054014124	0.3032999999999999	0.009956881400417	0.6967000000000001	0.990043118599583
ENSG00000260001	TGFBR3L	29.85218539217587	0.3993000000000001	0.0133759051390808	0.6006999999999999	0.9866240948609192
ENSG00000157005	SST	29.45687566936039	0.8508000000000001	0.0288829001945023	0.1491999999999999	0.9711170998054977
ENSG00000100314	CABP7	29.43987186770222	0.1092999999999999	0.0037126520282145	0.8907	0.9962873479717855
ENSG00000125798	FOXA2	29.29964531587957	0.4856999999999998	0.016576992477679	0.5143000000000002	0.983423007522321
ENSG00000172023	REG1B	29.1364211383266	0.3858	0.0132411595153843	0.6142000000000001	0.9867588404846157
ENSG00000091704	CPA1	28.490170461089694	0.3478	0.0122077191666861	0.6522	0.9877922808333139
ENSG00000166407	LMO1	27.90360816505579	0.4174000000000001	0.0149586389520305	0.5825999999999999	0.9850413610479695
ENSG00000100867	DHRS2	27.53303542167368	0.4725000000000001	0.0171612026339839	0.5274999999999999	0.9828387973660161
ENSG00000215644	GCGR	27.513764869243516	0.1393	0.0050629203477608	0.8607	0.9949370796522392
ENSG00000054356	PTPRN	26.938183251134927	0.9011	0.0334506596677055	0.09889999999999999	0.9665493403322944
ENSG00000227877	MRLN	26.790738131636694	0.3039000000000001	0.0113434724533076	0.6960999999999999	0.9886565275466924
ENSG00000162552	WNT4	26.75803474726599	0.5338000000000002	0.0199491481733179	0.46619999999999984	0.9800508518266821
ENSG00000243480	AMY2A	26.674863590613192	0.118	0.0044236402409016	0.882	0.9955763597590984
ENSG00000007372	PAX6	26.446011470234428	0.6850999999999998	0.0259056077613478	0.3149000000000002	0.9740943922386522
ENSG00000091664	SLC17A6	26.173555606477656	0.0803	0.0030679820964075	0.9197	0.9969320179035925
ENSG00000181378	CFAP65	25.832730796232465	0.4139000000000001	0.0160223091884797	0.5860999999999998	0.9839776908115203
ENSG00000186188	FFAR4	25.688589568457186	0.1939	0.0075480983291542	0.8061	0.9924519016708458
ENSG00000124939	SCGB2A1	24.50552895163603	0.602	0.0245658847514821	0.398	0.9754341152485179
ENSG00000130675	MNX1	24.321452203226723	0.2367000000000001	0.0097321491341128	0.7632999999999999	0.9902678508658872
ENSG00000075035	WSCD2	24.220264607515425	0.1730999999999999	0.0071469078808613	0.8269000000000001	0.9928530921191387
ENSG00000143001	TMEM61	24.15335677563304	0.3501000000000002	0.0144948796662994	0.6498999999999998	0.9855051203337006
ENSG00000019505	SYT13	23.79899715381311	0.6094	0.025606120966419	0.39059999999999995	0.974393879033581
ENSG00000187486	KCNJ11	23.62914162206697	0.1076	0.0045536990602956	0.8924	0.9954463009397044
ENSG00000197584	KCNMB2	23.2644545596693	0.3137999999999999	0.0134883884423405	0.6862000000000001	0.9865116115576595
ENSG00000131094	C1QL1	23.17390038693426	0.6035	0.0260422281067653	0.39649999999999996	0.9739577718932347
ENSG00000170577	SIX2	23.15489703892998	0.1443999999999999	0.0062362618048882	0.8556000000000001	0.9937637381951118
ENSG00000106236	NPTX2	22.903898489513683	0.6658999999999997	0.0290736531296135	0.3341000000000003	0.9709263468703865
