ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000181518	OR8D4	52.179691388750925	0.1244999999999999	0.0023859857482185	0.8755000000000001	0.9976140142517815
ENSG00000183770	FOXL2	44.533977430824166	0.6843000000000002	0.0153657957244654	0.31569999999999976	0.9846342042755346
ENSG00000135409	AMHR2	43.56308703819685	0.661	0.0151733966745842	0.33899999999999997	0.9848266033254158
ENSG00000130812	ANGPTL6	40.6811006825941	0.4529999999999998	0.0111353919239904	0.5470000000000002	0.9888646080760096
ENSG00000206262	FOXL2NB	40.542425060761786	0.1783	0.004397862232779	0.8217	0.995602137767221
ENSG00000139549	DHH	40.25834893617045	0.2809	0.0069774346793348	0.7191000000000001	0.9930225653206652
ENSG00000161640	SIGLEC11	38.94496487119464	0.474	0.0121710213776721	0.526	0.9878289786223279
ENSG00000104938	CLEC4M	38.3171471359044	0.2431	0.0063444180522564	0.7569	0.9936555819477436
ENSG00000244414	CFHR1	38.28158260064806	0.3929999999999998	0.0102660332541567	0.6070000000000002	0.9897339667458434
ENSG00000104899	AMH	37.82957493789681	0.6511	0.0172114014251781	0.3489	0.9827885985748219
ENSG00000179284	DAND5	36.74181818181841	0.1968	0.005356294536817	0.8032	0.994643705463183
ENSG00000136931	NR5A1	36.45448654037907	0.1736999999999999	0.0047648456057006	0.8263	0.9952351543942994
ENSG00000278195	SSTR3	34.905900383141955	0.1081999999999999	0.0030997624703087	0.8918000000000001	0.9969002375296913
ENSG00000146755	TRIM50	34.34709178743984	0.2111000000000001	0.0061460807600949	0.7888999999999999	0.9938539192399051
ENSG00000115596	WNT6	33.40348402715653	0.7538000000000002	0.0225665083135391	0.24619999999999975	0.9774334916864609
ENSG00000244094	SPRR2F	31.892240648831915	0.9386999999999992	0.0294334916864607	0.0613000000000008	0.9705665083135393
ENSG00000132677	RHBG	31.571701660921548	0.2392999999999999	0.0075795724465557	0.7607000000000002	0.9924204275534443
ENSG00000215203	GRXCR1	27.158178172443588	0.2252	0.0082921615201899	0.7747999999999999	0.9917078384798101
ENSG00000143125	PROK1	26.750433425797567	0.7330000000000004	0.0274014251781472	0.26699999999999957	0.9725985748218529
ENSG00000204071	TCEAL6	24.51449381891081	0.4356999999999999	0.017773159144893	0.5643	0.982226840855107
ENSG00000161643	SIGLEC16	24.279674395658773	0.1169	0.004814726840855	0.8831	0.995185273159145
ENSG00000122012	SV2C	23.741063607924957	0.4055999999999999	0.01708432304038	0.5944	0.98291567695962
ENSG00000124479	NDP	23.62002878388104	0.4677999999999999	0.0198052256532066	0.5322000000000001	0.9801947743467934
ENSG00000101448	EPPIN	23.40236542835496	0.1833	0.0078325415676959	0.8167	0.9921674584323041
ENSG00000177519	RPRM	22.90489048232595	0.4856	0.0212007125890736	0.5144	0.9787992874109264
ENSG00000123999	INHA	21.747657142857182	0.5876	0.0270190023752968	0.4124	0.9729809976247032
ENSG00000101098	RIMS4	20.690662778689028	0.4044999999999997	0.0195498812351543	0.5955000000000004	0.9804501187648457
ENSG00000203963	C1orf141	20.684843175048226	0.4206	0.0203337292161519	0.5794	0.979666270783848
ENSG00000162873	KLHDC8A	20.678681799535106	0.3592000000000001	0.0173705463182897	0.6407999999999999	0.9826294536817103
ENSG00000241186	TDGF1	20.242729695284574	0.2075000000000001	0.0102505938242279	0.7924999999999999	0.9897494061757721
ENSG00000110148	CCKBR	19.47319851894061	0.1624000000000001	0.0083396674584322	0.8375999999999999	0.9916603325415678
ENSG00000136574	GATA4	19.352934727610105	0.5451	0.0281662707838479	0.45489999999999997	0.9718337292161521
ENSG00000184937	WT1	19.28054498239124	0.6436999999999997	0.0333859857482185	0.3563000000000003	0.9666140142517815
ENSG00000129991	TNNI3	18.63842350614497	0.7835000000000002	0.0420368171021377	0.2164999999999998	0.9579631828978623
ENSG00000099937	SERPIND1	18.43376333416038	0.1765	0.0095748218527315	0.8235	0.9904251781472685
ENSG00000171102	OBP2B	17.880204832773355	0.1326999999999999	0.0074216152019001	0.8673000000000001	0.9925783847980999
ENSG00000170820	FSHR	17.03986609860021	0.0664999999999999	0.0039026128266033	0.9335000000000001	0.9960973871733967
ENSG00000160229	ZNF66	17.034342272783316	0.4926	0.028918052256532	0.5074000000000001	0.971081947743468
ENSG00000196805	SPRR2B	16.70530628170123	0.1017	0.0060878859857481	0.8983	0.993912114014252
ENSG00000125869	LAMP5	16.64528803847336	0.5796000000000001	0.0348206650831353	0.4203999999999999	0.9651793349168647
ENSG00000185149	NPY2R	16.616647610336248	0.0862999999999999	0.0051935866983372	0.9137000000000001	0.9948064133016628
ENSG00000152207	CYSLTR2	16.56213634389937	0.1812	0.010940617577197	0.8188	0.989059382422803
ENSG00000105695	MAG	16.45523121508677	0.4652999999999999	0.0282767220902612	0.5347000000000002	0.9717232779097388
ENSG00000122574	WIPF3	15.611914268667675	0.8079999999999997	0.0517553444180522	0.19200000000000028	0.9482446555819478
ENSG00000269067	ZNF728	15.069792887846916	0.1374	0.0091175771971495	0.8626	0.9908824228028505
ENSG00000079689	SCGN	14.936076841734328	0.2013000000000001	0.0134774346793348	0.7987	0.9865225653206652
ENSG00000110975	SYT10	14.4635790389216	0.158	0.0109239904988122	0.842	0.9890760095011878
ENSG00000143954	REG3G	14.419386432378024	0.1188999999999999	0.0082458432304037	0.8811000000000001	0.9917541567695963
ENSG00000171189	GRIK1	14.397312975063349	0.5129	0.0356247030878859	0.4871	0.9643752969121141
ENSG00000178809	TRIM73	14.383147270224889	0.1117	0.0077660332541567	0.8883	0.9922339667458433
ENSG00000260001	TGFBR3L	14.170737114354433	0.1822	0.012857482185273	0.8178	0.987142517814727
ENSG00000012124	CD22	13.932374100719452	0.3864000000000001	0.0277339667458431	0.6135999999999999	0.972266033254157
ENSG00000203785	SPRR2E	13.783967643548614	0.2469	0.0179121140142517	0.7531	0.9820878859857483
ENSG00000135447	PPP1R1A	13.328202149288431	0.5995000000000001	0.0449798099762469	0.40049999999999986	0.9550201900237532
ENSG00000103710	RASL12	13.249014931563684	0.3035	0.0229073634204275	0.6965	0.9770926365795725
ENSG00000170370	EMX2	12.66154252974879	0.8529999999999999	0.0673693586698337	0.14700000000000013	0.9326306413301663
ENSG00000157303	SUSD3	12.616033259144176	0.7136000000000002	0.0565629453681709	0.28639999999999977	0.9434370546318291
ENSG00000140795	MYLK3	12.592427657081124	0.1659	0.0131745843230402	0.8341000000000001	0.9868254156769598
ENSG00000147465	STAR	12.554518843761452	0.2445000000000002	0.0194750593824227	0.7554999999999998	0.9805249406175773
ENSG00000124302	CHST8	12.191100757134606	0.1243	0.0101959619952493	0.8757	0.9898040380047507
ENSG00000137463	MGARP	12.141269896555343	0.4140000000000002	0.0340985748218527	0.5859999999999999	0.9659014251781473
ENSG00000135625	EGR4	11.933513569720356	0.1362999999999999	0.0114216152019001	0.8637000000000001	0.9885783847980999
ENSG00000012504	NR1H4	11.801625831820962	0.3706999999999999	0.0314109263657956	0.6293000000000001	0.9685890736342044
ENSG00000135547	HEY2	11.735113156064443	0.5210000000000001	0.0443966745843229	0.47899999999999987	0.955603325415677
ENSG00000169031	COL4A3	11.643174367891463	0.4851	0.0416638954869358	0.5149	0.9583361045130642
ENSG00000183287	CCBE1	11.58559146895927	0.3328999999999999	0.0287339667458431	0.6671	0.971266033254157
ENSG00000100249	C22orf31	11.528053691275227	0.1121999999999999	0.0097327790973871	0.8878000000000001	0.9902672209026129
ENSG00000145358	DDIT4L	11.448532843102624	0.1923	0.0167969121140142	0.8077	0.9832030878859858
ENSG00000189292	ALKAL2	11.32636569487688	0.5702999999999999	0.0503515439429928	0.4297000000000001	0.9496484560570072
ENSG00000187955	COL14A1	11.293458466007504	0.4802	0.0425201900237529	0.5198	0.9574798099762472
ENSG00000174740	PABPC5	11.244889734691665	0.1193	0.0106092636579571	0.8807	0.9893907363420429
ENSG00000153093	ACOXL	10.99307879307883	0.1826000000000001	0.0166104513064132	0.8173999999999999	0.9833895486935869
ENSG00000133169	BEX1	10.933959444411892	0.8862999999999999	0.0810593824228027	0.11370000000000013	0.9189406175771972
ENSG00000113389	NPR3	10.921619972781478	0.2764000000000001	0.0253076009501187	0.7235999999999999	0.9746923990498813
ENSG00000162891	IL20	10.89956980836924	0.0992999999999999	0.0091104513064132	0.9007000000000001	0.9908895486935868
ENSG00000204060	FOXO6	10.836990119077852	0.1524	0.0140629453681709	0.8476	0.9859370546318291
ENSG00000121207	LRAT	10.834609695973723	0.2349000000000001	0.0216805225653206	0.7650999999999999	0.9783194774346794
ENSG00000172346	CSDC2	10.819251815739754	0.2583	0.0238741092636579	0.7417	0.9761258907363421
ENSG00000115290	GRB14	10.80019733596451	0.3380000000000001	0.0312957244655581	0.6619999999999999	0.9687042755344419
ENSG00000184905	TCEAL2	10.77402562509446	0.7619999999999999	0.0707256532066508	0.2380000000000001	0.9292743467933492
ENSG00000177875	CCDC184	10.753092538887442	0.2422	0.0225237529691211	0.7578	0.9774762470308789
ENSG00000113396	SLC27A6	10.68688258096788	0.3044999999999999	0.0284928741092636	0.6955000000000001	0.9715071258907364
ENSG00000215218	UBE2QL1	10.681035498934602	0.2797999999999999	0.0261959619952493	0.7202000000000002	0.9738040380047507
ENSG00000170837	GPR27	10.616181930693116	0.163	0.0153539192399049	0.837	0.9846460807600951
ENSG00000163909	HEYL	10.57369154450701	0.2253	0.0213076009501187	0.7746999999999999	0.9786923990498813
ENSG00000169271	HSPB3	10.540914818548394	0.1987	0.0188503562945368	0.8013	0.9811496437054632
ENSG00000072163	LIMS2	10.436261298082544	0.5307	0.0508515439429928	0.46930000000000005	0.9491484560570072
ENSG00000183671	CMKLR2	10.339666357738706	0.0794999999999999	0.007688836104513	0.9205000000000001	0.992311163895487
ENSG00000122585	NPY	10.326237217287492	0.1643	0.0159109263657956	0.8357	0.9840890736342044
ENSG00000166923	GREM1	10.32472785202232	0.2770999999999999	0.0268384798099761	0.7229000000000001	0.9731615201900239
ENSG00000166676	TVP23A	10.298489506750451	0.2744999999999998	0.0266543942992873	0.7255000000000003	0.9733456057007127
ENSG00000204950	LRRC10B	10.283632551435002	0.0931999999999999	0.0090629453681709	0.9068	0.9909370546318291
ENSG00000146250	PRSS35	10.202960344637203	0.1097	0.010751781472684	0.8903	0.989248218527316
ENSG00000165633	VSTM4	10.151576872536154	0.4771000000000001	0.0469976247030878	0.5228999999999999	0.9530023752969122
ENSG00000156500	PABIR3	10.054397953134272	0.3827	0.0380629453681709	0.6173	0.9619370546318291
ENSG00000143434	SEMA6C	10.024230648041192	0.2266999999999999	0.0226152019002374	0.7733000000000001	0.9773847980997626
ENSG00000163737	PF4	9.98813165882984	0.1993	0.0199536817102137	0.8007	0.9800463182897863
ENSG00000139219	COL2A1	9.81580202742999	0.0781999999999999	0.0079667458432303	0.9218000000000001	0.9920332541567697
ENSG00000188730	VWC2	9.62341389228684	0.3456999999999999	0.0359228028503562	0.6543000000000001	0.9640771971496438
ENSG00000121361	KCNJ8	9.61520518897344	0.1830999999999999	0.019042755344418	0.8169000000000001	0.980957244655582
