ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000116996	ZP4	100.5404725992969	0.2375000000000004	0.0023622327790973	0.7624999999999996	0.9976377672209027
ENSG00000227152	OR2T7	99.3966421825822	0.1125000000000001	0.0011318289786223	0.8875	0.9988681710213777
ENSG00000276747	PADI6	97.77134941329912	0.7124999999999997	0.0072874109263657	0.2875000000000003	0.9927125890736344
ENSG00000255393	OOSP4B	97.69492574257482	0.1875	0.0019192399049881	0.8125	0.9980807600950119
ENSG00000123454	DBH	96.27572688663908	0.3500000000000006	0.0036353919239904	0.6499999999999995	0.9963646080760096
ENSG00000165623	UCMA	96.17141812865552	0.3125	0.0032494061757719	0.6875	0.9967505938242281
ENSG00000285480	H2BK1	95.9726443769005	0.1125000000000001	0.0011722090261282	0.8875	0.9988277909738718
ENSG00000173572	NLRP13	94.00970873786484	0.2875000000000005	0.0030581947743467	0.7124999999999995	0.9969418052256533
ENSG00000203908	KHDC3L	92.36138811328328	0.2749999999999995	0.0029774346793348	0.7250000000000005	0.9970225653206652
ENSG00000173213	TUBB8B	90.68932503590298	0.2250000000000002	0.002480997624703	0.7749999999999998	0.997519002375297
ENSG00000214414	TRIM77	90.60258249641392	0.1500000000000002	0.0016555819477434	0.8499999999999999	0.9983444180522566
ENSG00000214102	WEE2	88.68249712753769	0.2749999999999995	0.0031009501187648	0.7250000000000005	0.9968990498812352
ENSG00000181965	NEUROG1	87.36572265625048	0.2124999999999998	0.0024323040380047	0.7875000000000002	0.9975676959619953
ENSG00000205022	PABPN1L	86.82039745031912	0.2749999999999995	0.003167458432304	0.7250000000000005	0.996832541567696
ENSG00000182521	TBPL2	86.16959064327553	0.3500000000000006	0.0040617577197149	0.6499999999999995	0.995938242280285
ENSG00000183733	FIGLA	84.87903225806512	0.6625000000000008	0.0078052256532066	0.33749999999999925	0.9921947743467934
ENSG00000187569	DPPA3	84.32265112891513	0.549999999999999	0.006522565320665	0.45000000000000095	0.993477434679335
