ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000206047	DEFA1	251.7848422732358	0.4807	0.0019091697326177	0.5193	0.9980908302673823
ENSG00000240247	DEFA1B	242.5222726796067	0.5419000000000003	0.0022344339512103	0.45809999999999973	0.9977655660487897
ENSG00000164821	DEFA4	113.69047310238317	0.7929000000000002	0.0069741991423147	0.20709999999999984	0.9930258008576853
ENSG00000124469	CEACAM8	111.92714706859412	0.6316999999999999	0.005643849741054	0.36830000000000007	0.994356150258946
ENSG00000239839	DEFA3	99.73560722404704	0.9253	0.0092775291167716	0.07469999999999999	0.9907224708832284
ENSG00000008438	PGLYRP1	82.09568119356162	0.588	0.0071623743350595	0.41200000000000003	0.9928376256649405
ENSG00000101425	BPI	65.96638586229332	0.8086999999999996	0.0122592740140134	0.19130000000000036	0.9877407259859866
ENSG00000092067	CEBPE	56.71432110594079	0.3883999999999999	0.0068483584467929	0.6116000000000001	0.9931516415532071
ENSG00000179869	ABCA13	53.90782767981898	0.4793	0.0088911021020316	0.5206999999999999	0.9911088978979684
ENSG00000149516	MS4A3	52.79496010696933	0.8419999999999999	0.0159484920207156	0.15800000000000014	0.9840515079792844
ENSG00000242550	SERPINB10	39.831727296218894	0.3250999999999998	0.0081618353525648	0.6749000000000003	0.9918381646474352
ENSG00000118113	MMP8	39.2252896087042	0.1487	0.003790921660066	0.8513	0.996209078339934
ENSG00000118520	ARG1	37.963651487179646	0.4336999999999999	0.0114240854873104	0.5663	0.9885759145126896
ENSG00000197561	ELANE	34.42037482198814	0.5664000000000002	0.0164553699060295	0.43359999999999976	0.9835446300939705
ENSG00000169397	RNASE3	33.80602796654489	0.3031	0.0089658566306563	0.6969000000000001	0.9910341433693437
ENSG00000196415	PRTN3	33.25056292879637	0.5372000000000001	0.0161561174513157	0.4627999999999999	0.9838438825486843
ENSG00000182885	ADGRG3	33.18804491041007	0.3033999999999999	0.0091418461322146	0.6966000000000001	0.9908581538677854
ENSG00000189068	VSTM1	33.11114264863049	0.2977	0.0089909310336746	0.7022999999999999	0.9910090689663253
ENSG00000170956	CEACAM3	32.873961354699894	0.1822	0.0055423804279051	0.8178	0.9944576195720949
ENSG00000172232	AZU1	32.27446579060143	0.8472000000000002	0.0262498535373654	0.15279999999999982	0.9737501464626346
ENSG00000133063	CHIT1	29.278630192339023	0.1698	0.0057994516438965	0.8302	0.9942005483561035
ENSG00000005381	MPO	26.388942898116703	0.7805	0.0295767815714854	0.21950000000000003	0.9704232184285146
ENSG00000110203	FOLR3	25.420204686293854	0.2854999999999999	0.0112312234902631	0.7145000000000001	0.9887687765097369
ENSG00000164047	CAMP	24.84753695921648	0.3852000000000004	0.015502542591334	0.6147999999999996	0.984497457408666
ENSG00000096006	CRISP3	23.248398840481048	0.1277999999999999	0.0054971527663861	0.8722000000000001	0.9945028472336139
ENSG00000258227	CLEC5A	21.238746644600145	0.2466	0.0116108546387645	0.7534	0.9883891453612355
ENSG00000104918	RETN	20.801518119834903	0.9708999999999992	0.0466744780071708	0.029100000000000792	0.9533255219928292
ENSG00000086548	CEACAM6	20.030790882274108	0.4376	0.0218463665549644	0.5624	0.9781536334450356
ENSG00000100448	CTSG	17.28786750456002	0.2843000000000001	0.016445058936564	0.7156999999999999	0.983554941063436
ENSG00000159496	RGL4	16.99805475299582	0.5887000000000002	0.0346333747334379	0.4112999999999998	0.9653666252665621
ENSG00000134827	TCN1	16.761844841170777	0.2044	0.012194361774424	0.7956	0.987805638225576
ENSG00000204936	CD177	16.698936506951465	0.1261	0.0075513790921659	0.8739	0.9924486209078341
ENSG00000169385	RNASE2	16.654658842681442	0.4699	0.0282143275607526	0.5301	0.9717856724392474
ENSG00000104043	ATP8B4	15.512363813384004	0.687	0.0442872542356993	0.31299999999999994	0.9557127457643007
ENSG00000255587	RAB44	15.461231884058073	0.1145	0.0074056194783586	0.8855	0.9925943805216414
ENSG00000102837	OLFM4	14.56676298602676	0.3595999999999999	0.024686335622056	0.6404000000000001	0.975313664377944
ENSG00000085265	FCN1	13.090380166748012	0.5909000000000001	0.0451400182785367	0.4090999999999999	0.9548599817214634
ENSG00000151948	GLT1D1	12.625446244725788	0.1753000000000001	0.0138846577461157	0.8246999999999999	0.9861153422538843
ENSG00000133246	PRAM1	12.554479445739004	0.4721999999999998	0.0376120732078831	0.5278000000000003	0.9623879267921169
ENSG00000259803	SLC22A31	12.336784191213052	0.0582999999999999	0.0047257047781969	0.9417000000000001	0.9952742952218031
ENSG00000158825	CDA	11.478512184864408	0.4733	0.0412335668924143	0.5267	0.9587664331075857
ENSG00000163563	MNDA	11.277772194571222	0.831	0.0736847655426147	0.16900000000000004	0.9263152344573853
ENSG00000187037	GPR141	11.231809590608815	0.0712999999999999	0.0063480420875025	0.9287000000000001	0.9936519579124975
ENSG00000133048	CHI3L1	10.899253913719654	0.3218999999999999	0.0295341316523328	0.6781000000000001	0.9704658683476672
ENSG00000186431	FCAR	10.658257883234546	0.0719999999999999	0.0067553253813886	0.9280000000000002	0.9932446746186114
ENSG00000133317	LGALS12	10.054648808457356	0.0525999999999999	0.0052314109624352	0.9474000000000001	0.9947685890375648
ENSG00000148346	LCN2	9.99497185849951	0.4843999999999998	0.0484643685702903	0.5156000000000003	0.9515356314297096
ENSG00000091106	NLRC4	9.843161465400318	0.1189999999999999	0.0120896116982634	0.8810000000000001	0.9879103883017366
ENSG00000163993	S100P	9.668273709766556	0.7503	0.077604339980784	0.24970000000000003	0.922395660019216
ENSG00000012223	LTF	9.589281596524756	0.4128	0.0430480631781219	0.5871999999999999	0.9569519368218781
ENSG00000257017	HP	9.442202267851696	0.1804999999999999	0.0191163030487661	0.8195000000000001	0.9808836969512339
ENSG00000183019	MCEMP1	8.678794307579311	0.1855	0.0213739366812738	0.8145	0.9786260633187261
ENSG00000105374	NKG7	8.41151088965088	0.7978999999999999	0.0948581069997422	0.20210000000000006	0.9051418930002578
ENSG00000229314	ORM1	8.37257043027835	0.0802999999999999	0.0095908419843928	0.9197000000000001	0.9904091580156072
ENSG00000119121	TRPM6	8.068667519082556	0.0487999999999999	0.0060480866121434	0.9512	0.9939519133878566
ENSG00000268500	SIGLEC5	8.054528750000063	0.0452999999999999	0.0056241651629835	0.9547000000000001	0.9943758348370165
ENSG00000142583	SLC2A5	7.956700601744982	0.2011	0.0252742952218029	0.7988999999999999	0.9747257047781971
ENSG00000105352	CEACAM4	7.902407407407444	0.0816999999999999	0.0103386216108545	0.9183000000000001	0.9896613783891455
ENSG00000173930	SLCO4C1	7.848681757236395	0.1165999999999999	0.014855997937806	0.8834000000000001	0.985144002062194
ENSG00000134627	PIWIL4	7.844654261299774	0.1308	0.0166737749865253	0.8692	0.9833262250134747
ENSG00000172322	CLEC12A	7.714441782089505	0.2784	0.0360881587889297	0.7216	0.9639118412110703
