ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000100122	CRYBB1	79.23682704988944	0.4083	0.0051529069903685	0.5917	0.9948470930096315
ENSG00000156222	SLC28A1	46.53339364303218	0.2229999999999999	0.0047922573992922	0.7770000000000001	0.9952077426007078
ENSG00000073754	CD5L	35.45762839116741	0.2633999999999999	0.0074285848194408	0.7366000000000001	0.9925714151805592
ENSG00000095970	TREM2	35.19193824780453	0.5390000000000001	0.015316007780095	0.46099999999999985	0.984683992219905
ENSG00000121933	TMIGD3	31.88949846058565	0.4101999999999998	0.0128631687483888	0.5898000000000002	0.9871368312516112
ENSG00000171659	GPR34	31.093489053904225	0.6436999999999999	0.0207020832845124	0.35630000000000006	0.9792979167154876
ENSG00000165457	FOLR2	29.64172095876533	0.7813000000000001	0.0263581187167529	0.2186999999999999	0.9736418812832471
ENSG00000133800	LYVE1	29.02405878223072	0.7071999999999998	0.0243659925479811	0.29280000000000017	0.9756340074520189
ENSG00000163106	HPGDS	28.32253100261616	0.7813999999999999	0.027589342207016	0.21860000000000013	0.972410657792984
ENSG00000170439	METTL7B	24.55600220881556	0.3490999999999999	0.0142164834907318	0.6509	0.9857835165092682
ENSG00000155659	VSIG4	23.296774468215705	0.7116999999999998	0.0305492934642513	0.2883000000000002	0.9694507065357487
ENSG00000113555	PCDH12	22.76161731048106	0.3052999999999999	0.0134129308930705	0.6947000000000001	0.9865870691069295
ENSG00000282608	ADORA3	22.738290422695496	0.1219	0.0053610011013989	0.8781	0.9946389988986011
ENSG00000150337	FCGR1A	22.37422860271536	0.565	0.0252522672415812	0.43500000000000005	0.9747477327584188
ENSG00000088827	SIGLEC1	21.84609841827773	0.4049000000000001	0.0185342019543973	0.5951	0.9814657980456027
ENSG00000124491	F13A1	21.523910934309143	0.6643999999999997	0.0308679961568204	0.33560000000000034	0.9691320038431797
