ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000169704	GP9	91.1247049257238	0.6828000000000002	0.0074930283786	0.3171999999999998	0.9925069716214
ENSG00000165682	CLEC1B	86.14594830646945	0.5686000000000001	0.0066004264991914	0.4313999999999999	0.9933995735008087
ENSG00000204424	LY6G6F	85.03079317622543	0.1133	0.0013324584631968	0.8867	0.9986675415368031
ENSG00000250641	LY6G6F-LY6G6D	79.7697521701687	0.2821	0.003536428186441	0.7179	0.996463571813559
ENSG00000117400	MPL	78.57358426854854	0.1854	0.0023595716260867	0.8146	0.9976404283739133
ENSG00000178732	GP5	72.82270200388173	0.0792	0.0010875729383919	0.9208	0.9989124270616081
ENSG00000204420	MPIG6B	67.44203764977227	0.6305000000000001	0.0093487685421694	0.36949999999999994	0.9906512314578306
ENSG00000163737	PF4	66.33103990063007	0.7132999999999999	0.0107536381318397	0.28670000000000007	0.9892463618681603
ENSG00000108839	ALOX12	63.17205360903751	0.3866	0.0061197947179714	0.6134	0.9938802052820286
ENSG00000169224	GCSAML	61.35742099719153	0.4095000000000002	0.0066740093267405	0.5904999999999998	0.9933259906732596
ENSG00000174175	SELP	60.23552011283837	0.5204	0.0086394207109881	0.4796	0.9913605792890119
ENSG00000185245	GP1BA	60.06390849494706	0.5152999999999999	0.0085791952757012	0.48470000000000013	0.9914208047242988
ENSG00000161911	TREML1	58.29274878874982	0.3185999999999999	0.0054655168373444	0.6814000000000001	0.9945344831626556
ENSG00000163736	PPBP	55.296797706983526	0.5718999999999999	0.0103423710542965	0.42810000000000015	0.9896576289457035
ENSG00000005961	ITGA2B	50.25065435159591	0.8217000000000002	0.0163520258711597	0.1782999999999998	0.9836479741288403
ENSG00000101162	TUBB1	43.43971788683318	0.3796	0.0087385466219857	0.6204000000000001	0.9912614533780143
ENSG00000259207	ITGB3	41.502105990648126	0.3307	0.0079682703348721	0.6693	0.9920317296651279
ENSG00000088053	GP6	37.81265253659324	0.3377999999999999	0.0089335176809691	0.6622000000000001	0.9910664823190309
ENSG00000109272	PF4V1	37.437215511761785	0.0828	0.0022117029503432	0.9172	0.9977882970496568
ENSG00000102145	GATA1	36.7306495887976	0.6195999999999995	0.0168687460455088	0.3804000000000005	0.9831312539544912
ENSG00000223609	HBD	35.64467298144411	0.6023000000000003	0.0168973355517539	0.3976999999999997	0.9831026644482461
ENSG00000182747	SLC35D3	35.10013321926221	0.1345999999999999	0.0038347432802942	0.8654000000000002	0.9961652567197058
