ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000147246	HTR2C	115.53920634920766	0.4741999999999998	0.0041042345276872	0.5258000000000003	0.9958957654723128
ENSG00000153266	FEZF2	65.86602524326709	0.2189000000000001	0.003323412930893	0.7810999999999999	0.996676587069107
ENSG00000174453	VWC2L	58.67399465194632	0.1594	0.0027167061139361	0.8406	0.9972832938860638
ENSG00000124493	GRM4	50.02976261221429	0.3709000000000001	0.0074135870456728	0.6290999999999999	0.9925864129543271
ENSG00000128253	RFPL2	42.63641965901581	0.1049	0.0024603379185901	0.8951	0.9975396620814099
ENSG00000221986	MYBPHL	39.093329691768105	0.1173999999999999	0.003003069856818	0.8826	0.996996930143182
ENSG00000165023	DIRAS2	32.00996782248316	0.5828000000000001	0.0182068286738686	0.4171999999999999	0.9817931713261314
ENSG00000158815	FGF17	29.469869211582413	0.3183999999999999	0.0108042556183065	0.6816000000000001	0.9891957443816936
ENSG00000073670	ADAM11	28.87872209527169	0.4235000000000001	0.0146647763222646	0.5764999999999999	0.9853352236777354
ENSG00000089169	RPH3A	27.87711575077155	0.3979999999999999	0.0142769432662338	0.6020000000000001	0.9857230567337663
ENSG00000162975	KCNF1	27.540135417988257	0.2034999999999999	0.0073892156632999	0.7965000000000001	0.9926107843367001
ENSG00000198822	GRM3	27.394451123624144	0.2530999999999999	0.0092390973214912	0.7469000000000001	0.9907609026785088
ENSG00000181215	C4orf50	27.21448820471845	0.1276	0.0046886790242072	0.8724000000000001	0.9953113209757928
ENSG00000168135	KCNJ4	26.421550113979148	0.1683999999999999	0.0063735851709511	0.8316000000000001	0.9936264148290489
ENSG00000256870	SLC5A8	26.329263043104287	0.1075	0.0040829095681109	0.8925	0.9959170904318891
ENSG00000136535	TBR1	25.913320213663336	0.2375999999999999	0.0091690295971691	0.7624000000000001	0.9908309704028309
ENSG00000197106	SLC6A17	25.61805024286589	0.3954999999999999	0.0154383333723899	0.6045	0.9845616666276101
ENSG00000162728	KCNJ9	25.53173108609109	0.1743000000000001	0.0068267991470015	0.8256999999999999	0.9931732008529985
ENSG00000155886	SLC24A2	25.430542710898195	0.5832999999999999	0.022936985916153	0.41670000000000007	0.977063014083847
ENSG00000186732	MPPED1	25.11671364764283	0.2372000000000001	0.0094439106695099	0.7627999999999999	0.9905560893304901
ENSG00000168959	GRM5	24.9543669038056	0.3624999999999999	0.0145265155953412	0.6375000000000002	0.9854734844046588
ENSG00000182575	NXPH3	24.902258123681914	0.1909	0.0076659714573617	0.8091	0.9923340285426383
ENSG00000176884	GRIN1	24.68343101173533	0.7496999999999996	0.0303726009420476	0.2503000000000004	0.9696273990579524
ENSG00000101204	CHRNA4	24.549256178050825	0.1874000000000001	0.0076336325076745	0.8125999999999999	0.9923663674923255
ENSG00000118733	OLFM3	24.40636282395002	0.4352000000000001	0.0178314156492395	0.5648	0.9821685843507605
ENSG00000203772	SPRN	24.108323933907457	0.1142	0.0047369531085229	0.8858	0.9952630468914772
ENSG00000164076	CAMKV	23.857904924088047	0.4662	0.0195406931783562	0.5338	0.9804593068216438
ENSG00000147481	SNTG1	23.806873765560333	0.5508000000000001	0.0231361750990086	0.44919999999999993	0.9768638249009914
