ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000164530	PI16	27.68375939331272	0.6587	0.0237937337426475	0.34130000000000005	0.9762062662573525
ENSG00000100739	BDKRB1	25.186834384663086	0.2386	0.0094732031964004	0.7614	0.9905267968035996
ENSG00000105509	HAS1	23.45204849294109	0.3375000000000001	0.0143910669509994	0.6624999999999999	0.9856089330490005
ENSG00000138615	CILP	21.433655881071008	0.5416000000000003	0.0252686710566399	0.4583999999999997	0.9747313289433601
ENSG00000106483	SFRP4	18.65752656327536	0.5550999999999999	0.0297520680523984	0.4449000000000001	0.9702479319476016
ENSG00000163815	CLEC3B	18.10974574672757	0.45	0.024848499050922	0.55	0.975151500949078
ENSG00000168079	SCARA5	16.67402820788226	0.4984000000000004	0.029890797459752	0.5015999999999996	0.970109202540248
ENSG00000102802	MEDAG	16.044837623143906	0.4454000000000001	0.0277597075434114	0.5546	0.9722402924565886
ENSG00000165197	VEGFD	15.885945951679016	0.1755	0.0110475007616056	0.8245	0.9889524992383945
ENSG00000197953	AADACL2	15.86840404779358	0.0304999999999999	0.0019220584444496	0.9695000000000001	0.9980779415555504
ENSG00000188257	PLA2G2A	15.638011950166591	0.7139000000000002	0.0456515829681531	0.2860999999999998	0.9543484170318469
ENSG00000122121	XPNPEP2	15.43855769230778	0.1569000000000001	0.0101628664495113	0.8431	0.9898371335504887
ENSG00000065325	GLP2R	15.29538617349211	0.0406999999999999	0.0026609331427365	0.9593	0.9973390668572635
ENSG00000006606	CCL26	14.730408725116597	0.0978	0.0066393269749021	0.9022	0.9933606730250979
ENSG00000145423	SFRP2	14.726032749021678	0.6843	0.0464687272982916	0.3157	0.9535312727017085
ENSG00000124212	PTGIS	13.848721433057229	0.5426000000000001	0.0391805122677102	0.4573999999999999	0.9608194877322898
ENSG00000197614	MFAP5	13.615468880688828	0.6485	0.0476296487240174	0.35150000000000003	0.9523703512759826
ENSG00000167916	KRT24	13.32401840664008	0.0552999999999999	0.0041503995500667	0.9447000000000001	0.9958496004499333
ENSG00000168398	BDKRB2	12.98270102056601	0.1574	0.0121238253696716	0.8426	0.9878761746303284
ENSG00000163710	PCOLCE2	12.811341884915194	0.6228	0.0486131746068942	0.3772	0.9513868253931058
ENSG00000186340	THBS2	12.649347486866064	0.5489999999999999	0.0434014482225294	0.45100000000000007	0.9565985517774706
ENSG00000082196	C1QTNF3	12.193323848921128	0.4026999999999999	0.0330262695381154	0.5973000000000002	0.9669737304618846
ENSG00000174348	PODN	11.701061207333524	0.4436	0.0379110913223817	0.5564	0.9620889086776183
ENSG00000143196	DPT	11.55953740929595	0.6630000000000001	0.0573552363321069	0.33699999999999986	0.9426447636678931
ENSG00000106809	OGN	11.244123842310945	0.7362999999999998	0.0654830923534787	0.26370000000000016	0.9345169076465213
ENSG00000145536	ADAMTS16	11.190192552633611	0.1049999999999999	0.0093832165537927	0.8950000000000001	0.9906167834462073
ENSG00000196616	ADH1B	11.128995621209208	0.5134000000000002	0.0461317460689428	0.4865999999999998	0.9538682539310572
ENSG00000123610	TNFAIP6	10.977881365848596	0.5936	0.0540723642584303	0.4064	0.9459276357415697
ENSG00000087494	PTHLH	10.953317651690393	0.2607999999999999	0.0238101375577062	0.7392000000000001	0.9761898624422938
ENSG00000189320	FAM180A	10.877628632050516	0.0864999999999999	0.0079521008600285	0.9135000000000001	0.9920478991399715
ENSG00000106031	HOXA13	10.84165397569206	0.0346999999999999	0.0032006186581678	0.9653	0.9967993813418322
ENSG00000153446	C16orf89	10.839727891897809	0.2331	0.0215042298408829	0.7669	0.9784957701591172
ENSG00000105664	COMP	10.737979331191582	0.159	0.0148072551730601	0.841	0.9851927448269399
ENSG00000131459	GFPT2	10.661885566666136	0.4565000000000001	0.0428160663651488	0.5434999999999999	0.9571839336348512
ENSG00000034971	MYOC	10.463888393683074	0.1458	0.0139336348510767	0.8542	0.9860663651489233
ENSG00000149090	PAMR1	10.438236763571757	0.2917999999999999	0.02795491294261	0.7082000000000002	0.97204508705739
ENSG00000170801	HTRA3	10.375148064422342	0.5184000000000001	0.0499655519883766	0.4815999999999999	0.9500344480116234
ENSG00000224982	TMEM233	10.081911896103945	0.1136999999999999	0.0112776228528577	0.8863000000000001	0.9887223771471423
ENSG00000205221	VIT	9.879775410045449	0.2537999999999999	0.0256888430623578	0.7462000000000001	0.9743111569376423
ENSG00000196136	SERPINA3	9.79573999307884	0.0795999999999999	0.0081259812996507	0.9204000000000001	0.9918740187003493
ENSG00000105989	WNT2	9.71907331482442	0.1411	0.0145178450073816	0.8589	0.9854821549926184
ENSG00000163132	MSX1	9.661655512731626	0.2807999999999999	0.029063342160148	0.7192000000000001	0.970936657839852
ENSG00000188783	PRELP	9.433718600007015	0.5679	0.0601989548426404	0.43210000000000004	0.9398010451573596
ENSG00000117594	HSD11B1	9.355097804945848	0.1578	0.0168678086846483	0.8422000000000001	0.9831321913153517
ENSG00000177363	LRRN4CL	9.279797079810772	0.2243	0.0241707871487825	0.7757000000000001	0.9758292128512175
ENSG00000144810	COL8A1	9.27764681708774	0.3333000000000001	0.0359250579992032	0.6666999999999998	0.9640749420007968
ENSG00000172156	CCL11	9.274669683546378	0.0681999999999999	0.0073533616103859	0.9318000000000001	0.9926466383896141
ENSG00000167157	PRRX2	8.882995433366572	0.2694	0.0303276076207437	0.7306	0.9696723923792563
ENSG00000125355	TMEM255A	8.881190317954522	0.0594999999999999	0.006699552410189	0.9405000000000001	0.993300447589811
ENSG00000113083	LOX	8.723611584327099	0.3119999999999999	0.0357650036322732	0.6880000000000002	0.9642349963677268
ENSG00000174807	CD248	8.681580606078098	0.5642000000000003	0.0649881658191361	0.43579999999999974	0.9350118341808639
ENSG00000214510	SPINK13	8.670856313498023	0.0182	0.0020989853068684	0.9818	0.9979010146931316
ENSG00000170961	HAS2	8.652850788034478	0.2383999999999999	0.027551613432381	0.7616	0.972448386567619
ENSG00000106819	ASPN	8.640934075238908	0.4184999999999998	0.0484322639608182	0.5815000000000001	0.9515677360391818
ENSG00000179954	SSC5D	8.633919471765322	0.1908999999999999	0.0221104679774095	0.8091000000000002	0.9778895320225905
ENSG00000139330	KERA	8.609812152134031	0.0087	0.001010475007616	0.9913	0.998989524992384
ENSG00000169884	WNT10B	8.60495916708602	0.0520999999999999	0.0060546481381669	0.9479000000000001	0.9939453518618331
ENSG00000127083	OMD	8.587087027367998	0.2297000000000001	0.0267494668760105	0.7702999999999999	0.9732505331239895
ENSG00000129048	ACKR4	8.50396362223377	0.1076999999999999	0.0126646825861785	0.8923000000000001	0.9873353174138215
ENSG00000156427	FGF18	8.500284521653754	0.1298	0.0152700770979307	0.8702	0.9847299229020693
ENSG00000122420	PTGFR	8.37875829573436	0.1571	0.0187497949523117	0.8429	0.9812502050476883
