ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000164532	TBX20	46.95583550548263	0.5107999999999998	0.0108783071262858	0.4892000000000002	0.9891216928737142
ENSG00000030304	MUSK	30.00569823108024	0.2071	0.0069020223560564	0.7928999999999999	0.9930979776439436
ENSG00000170214	ADRA1B	26.324364970567373	0.0764999999999999	0.0029060530077566	0.9235000000000001	0.9970939469922434
ENSG00000006788	MYH13	25.27338603538205	0.0692999999999999	0.0027420148571695	0.9307000000000001	0.9972579851428305
ENSG00000071991	CDH19	23.80190204075855	0.7876999999999996	0.0330939938602863	0.21230000000000038	0.9669060061397137
ENSG00000147485	PXDNL	23.49819413910853	0.4708999999999998	0.020039837836571	0.5291000000000001	0.979960162163429
ENSG00000221818	EBF2	22.866189993143472	0.5705000000000001	0.0249494996836406	0.4294999999999999	0.9750505003163594
ENSG00000127472	PLA2G5	21.776161212121234	0.5893999999999999	0.0270662948468586	0.4106000000000001	0.9729337051531414
ENSG00000165197	VEGFD	20.33039008972711	0.2246000000000001	0.0110475007616056	0.7753999999999999	0.9889524992383945
ENSG00000264424	MYH4	19.14186313373757	0.0215	0.0011231926510908	0.9785	0.9988768073489092
ENSG00000154258	ABCA9	18.03160966562664	0.6310999999999998	0.0349996484896772	0.3689000000000002	0.9650003515103228
ENSG00000205221	VIT	17.980568407801393	0.4619	0.0256888430623578	0.5381	0.9743111569376423
ENSG00000086991	NOX4	17.93293413100696	0.3448999999999999	0.0192327701356829	0.6551000000000001	0.9807672298643171
ENSG00000162761	LMX1A	16.64170661896271	0.0435999999999999	0.0026199236050898	0.9564000000000001	0.9973800763949102
ENSG00000112837	TBX18	16.5798910210851	0.2459999999999999	0.0148372507205961	0.7540000000000001	0.985162749279404
ENSG00000169031	COL4A3	16.189335915459313	0.3967	0.0245037845944742	0.6033	0.9754962154055258
ENSG00000081052	COL4A4	15.927613768035444	0.4702999999999999	0.0295273357860942	0.5297000000000001	0.9704726642139058
ENSG00000144810	COL8A1	15.640893328897697	0.5619000000000003	0.0359250579992032	0.4380999999999997	0.9640749420007968
ENSG00000117834	SLC5A9	15.61962280995442	0.0655999999999999	0.0041998453354579	0.9344000000000001	0.9958001546645421
ENSG00000154262	ABCA6	15.089625826270844	0.8494999999999999	0.0562969559206054	0.15050000000000008	0.9437030440793946
ENSG00000095587	TLL2	14.851661319267045	0.128	0.008618564431842	0.872	0.991381435568158
ENSG00000111452	ADGRD1	14.686022354129848	0.4359999999999999	0.0296880931736694	0.5640000000000001	0.9703119068263306
ENSG00000168079	SCARA5	14.445917696957371	0.4318000000000001	0.029890797459752	0.5681999999999999	0.970109202540248
ENSG00000164270	HTR4	14.389597440319628	0.0742999999999999	0.0051634523000491	0.9257000000000001	0.9948365476999509
ENSG00000154263	ABCA10	14.389202063570204	0.5961000000000003	0.0414268975698919	0.4038999999999997	0.9585731024301081
ENSG00000166743	ACSM1	14.030431670096087	0.1534	0.0109333770768401	0.8466	0.9890666229231599
ENSG00000156218	ADAMTSL3	13.738701058497622	0.4020999999999999	0.0292676868277364	0.5979000000000001	0.9707323131722636
ENSG00000044524	EPHA3	13.580639642756076	0.3035999999999998	0.0223553535022144	0.6964000000000001	0.9776446464977856
ENSG00000136546	SCN7A	13.384154118946585	0.6474000000000001	0.0483706324842405	0.3525999999999999	0.9516293675157595
ENSG00000141338	ABCA8	12.607494989979978	0.9052000000000008	0.071798561151079	0.09479999999999922	0.928201438848921
ENSG00000182168	UNC5C	12.55697822708224	0.4241	0.0337740491645771	0.5759000000000001	0.966225950835423
ENSG00000149633	KIAA1755	12.52073881862922	0.1747	0.0139528507487169	0.8253	0.9860471492512831
ENSG00000111245	MYL2	12.502511955665586	0.4165999999999998	0.0333213038689569	0.5834000000000001	0.9666786961310431
ENSG00000137809	ITGA11	12.096020244083478	0.275	0.0227347503105007	0.725	0.9772652496894993
ENSG00000142973	CYP4B1	11.968539471095768	0.2993999999999999	0.0250155836243057	0.7006000000000001	0.9749844163756943
ENSG00000148357	HMCN2	11.923433016160736	0.2035	0.0170672322077191	0.7965	0.9829327677922809
ENSG00000188107	EYS	11.840150002542458	0.1637	0.0138258383521195	0.8363	0.9861741616478805
ENSG00000092054	MYH7	11.766088624923226	0.2557999999999999	0.0217404447777282	0.7442000000000001	0.9782595552222718
ENSG00000163710	PCOLCE2	11.716988339190264	0.5696000000000002	0.0486131746068942	0.4303999999999998	0.9513868253931058
ENSG00000196569	LAMA2	11.476956282206825	0.9665999999999998	0.0842209359548191	0.03340000000000021	0.915779064045181
ENSG00000175206	NPPA	11.28665758964686	0.0980999999999999	0.0086916785789608	0.9019000000000001	0.9913083214210392
ENSG00000180116	C12orf40	11.178770940399197	0.0784999999999999	0.0070222388864152	0.9215000000000001	0.9929777611135848
ENSG00000124212	PTGIS	11.120324232183988	0.4356999999999999	0.0391805122677102	0.5643	0.9608194877322898
ENSG00000108001	EBF3	11.031629207883816	0.2075	0.0188095517071684	0.7925	0.9811904482928316
ENSG00000197614	MFAP5	10.575345682656849	0.5037000000000001	0.0476296487240174	0.49629999999999985	0.9523703512759826
ENSG00000164530	PI16	10.452331806766171	0.2487000000000001	0.0237937337426475	0.7512999999999999	0.9762062662573525
ENSG00000102359	SRPX2	10.305265305852483	0.3651	0.0354284910833547	0.6349	0.9645715089166453
ENSG00000134259	NGF	10.219802397846848	0.2446999999999999	0.023943711480327	0.7553000000000001	0.976056288519673
ENSG00000154654	NCAM2	10.08251998709768	0.4102000000000001	0.0406842734281629	0.5897999999999999	0.9593157265718371
ENSG00000027644	INSRR	10.019587762906456	0.0306999999999999	0.0030639983127504	0.9693	0.9969360016872496
ENSG00000135298	ADGRB3	9.976179369492348	0.6046	0.0606043634148055	0.3954	0.9393956365851945
ENSG00000165072	MAMDC2	9.939367096471766	0.4123999999999999	0.0414915754692662	0.5876000000000001	0.9585084245307338
ENSG00000171495	MROH2B	9.823591483699538	0.0173	0.0017610667166591	0.9827	0.9982389332833409
ENSG00000094963	FMO2	9.79036777809521	0.3372999999999999	0.0344522297471468	0.6627000000000001	0.9655477702528532
ENSG00000112936	C7	9.767780441035478	0.6637000000000001	0.0679478827361563	0.33629999999999993	0.9320521172638437
ENSG00000235387	SPAAR	9.76348856011001	0.0848999999999999	0.0086956623626179	0.9151000000000001	0.9913043376373821
ENSG00000197616	MYH6	9.739063809967448	0.0881999999999999	0.0090563119536943	0.9118	0.9909436880463057
ENSG00000206384	COL6A6	9.687914724488142	0.1091	0.0112614533780141	0.8909	0.9887385466219859
ENSG00000148677	ANKRD1	9.521397371529869	0.1511	0.0158695193682187	0.8489	0.9841304806317813
ENSG00000169946	ZFPM2	9.482201879489148	0.6441	0.0679272607972253	0.3559	0.9320727392027747
ENSG00000196136	SERPINA3	9.451166224478076	0.0767999999999999	0.0081259812996507	0.9232000000000001	0.9918740187003493
ENSG00000133962	CATSPERB	9.449830209450717	0.1569	0.016603472921988	0.8431	0.983396527078012
ENSG00000134571	MYBPC3	9.436361375174654	0.1298	0.0137553019473671	0.8702	0.9862446980526329
ENSG00000171502	COL24A1	9.416541893929974	0.1946	0.0206657605511681	0.8054	0.9793342394488319
ENSG00000196616	ADH1B	9.334136179378026	0.4305999999999996	0.0461317460689428	0.5694000000000004	0.9538682539310572
ENSG00000131459	GFPT2	9.30024716899552	0.3982	0.0428160663651488	0.6018	0.9571839336348512
ENSG00000131386	GALNT15	9.27494287927198	0.1796	0.0193640006561525	0.8204	0.9806359993438475
ENSG00000106631	MYL7	9.232655935297098	0.1374999999999999	0.0148927893515805	0.8625	0.9851072106484196
ENSG00000184838	PRR16	9.213856588820525	0.2561000000000001	0.0277950929158952	0.7438999999999999	0.9722049070841048
ENSG00000187151	ANGPTL5	9.157666341003328	0.0636999999999999	0.006955920605535	0.9363000000000001	0.993044079394465
ENSG00000159251	ACTC1	9.088908576542986	0.3403000000000001	0.0374412391910575	0.6597	0.9625587608089425
ENSG00000162687	KCNT2	9.043168479798378	0.3296	0.0364474023387153	0.6704	0.9635525976612846
ENSG00000178343	SHISA3	9.037207786918652	0.1299999999999999	0.0143849741054061	0.8700000000000001	0.9856150258945939
ENSG00000188803	SHISA6	9.034896858768285	0.0855999999999999	0.0094743748974761	0.9144000000000001	0.990525625102524
ENSG00000269067	ZNF728	9.02736778279335	0.0313999999999999	0.0034783118130901	0.9686000000000001	0.9965216881869099
ENSG00000170092	SPDYE5	8.875864258155094	0.0592999999999999	0.0066810395331942	0.9407000000000001	0.9933189604668058
ENSG00000215018	COL28A1	8.856711795133824	0.0974999999999999	0.011008600285895	0.9025000000000001	0.988991399714105
ENSG00000149090	PAMR1	8.799884317473104	0.2459999999999999	0.02795491294261	0.7540000000000001	0.97204508705739
ENSG00000120937	NPPB	8.745794747229455	0.0539999999999999	0.0061743959880954	0.9460000000000001	0.9938256040119046
ENSG00000140479	PCSK6	8.705358964299736	0.3744	0.0430079910013357	0.6255999999999999	0.9569920089986643
ENSG00000149451	ADAM33	8.701672104404588	0.2275	0.0261444004405595	0.7725	0.9738555995594405
ENSG00000176571	CNBD1	8.497190983093414	0.0317999999999999	0.0037424132355352	0.9682000000000001	0.9962575867644649
ENSG00000137573	SULF1	8.46589721538191	0.3713999999999999	0.043870128652778	0.6286	0.956129871347222
ENSG00000163909	HEYL	8.438509481209639	0.2069	0.024518548028027	0.7931	0.975481451971973
ENSG00000165084	C8orf34	8.396513473760212	0.0708999999999999	0.0084439809715744	0.9291000000000001	0.9915560190284256
ENSG00000214652	ZNF727	8.381913255826396	0.0369999999999999	0.0044142666322967	0.9630000000000001	0.9955857333677033
ENSG00000173698	ADGRG2	8.328210849508315	0.1284	0.0154174770932439	0.8716	0.9845825229067561
ENSG00000006016	CRLF1	8.327243926016651	0.1514	0.0181812855904201	0.8486	0.9818187144095799
ENSG00000164946	FREM1	8.296802380021987	0.2636999999999999	0.0317833290370959	0.7363000000000002	0.9682166709629041
ENSG00000173991	TCAP	8.203601389564604	0.2529000000000001	0.0308279239800341	0.7470999999999999	0.9691720760199659
ENSG00000173040	EVC2	8.189327529396925	0.1823000000000001	0.0222606800553042	0.8176999999999999	0.9777393199446958
ENSG00000166016	ABTB2	8.173947054665927	0.2683	0.0328237995922479	0.7317	0.9671762004077521
ENSG00000160808	MYL3	8.131853473250516	0.2072000000000001	0.0254800459306821	0.7928	0.9745199540693179
ENSG00000080224	EPHA6	7.960166012509907	0.1345	0.0168966325311086	0.8654999999999999	0.9831033674688914
ENSG00000188257	PLA2G2A	7.929626454629927	0.362	0.0456515829681531	0.638	0.9543484170318469
ENSG00000118194	TNNT2	7.782608207001373	0.2855999999999999	0.0366972090080378	0.7144000000000001	0.9633027909919623
ENSG00000149571	KIRREL3	7.776807945090776	0.1000999999999999	0.0128716049961333	0.8999000000000001	0.9871283950038667
ENSG00000102466	FGF14	7.695911482134512	0.2505999999999999	0.0325627445925994	0.7494000000000001	0.9674372554074006
ENSG00000160321	ZNF208	7.663360659043719	0.1781000000000001	0.023240456494739	0.8218999999999999	0.976759543505261
ENSG00000204539	CDSN	7.633810375670952	0.022	0.0028819159655988	0.978	0.9971180840344012
