ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000167633	KIR3DL1	50.53715731005972	0.0596999999999999	0.0011813090244416	0.9403000000000001	0.9988186909755584
ENSG00000243772	KIR2DL3	46.10726536837286	0.0921	0.0019975159937196	0.9079	0.9980024840062804
ENSG00000125498	KIR2DL1	45.24913043478411	0.0677999999999999	0.0014983713355048	0.9322000000000001	0.9985016286644952
ENSG00000198574	SH2D1B	42.42710483588582	0.3123	0.0073608604972698	0.6877	0.9926391395027302
ENSG00000189430	NCR1	31.633488797076403	0.1866	0.0058988118951092	0.8134	0.9941011881048908
ENSG00000189013	KIR2DL4	31.411605324980865	0.1127999999999999	0.0035910294565649	0.8872000000000001	0.9964089705434351
ENSG00000205810	KLRC3	30.917275124348727	0.1209	0.0039104351697794	0.8791	0.9960895648302206
ENSG00000150045	KLRF1	29.21386803356208	0.4560999999999999	0.0156124481522273	0.5439	0.9843875518477727
ENSG00000240403	KIR3DL2	26.95136842105321	0.0659999999999999	0.002448855248049	0.934	0.997551144751951
ENSG00000134545	KLRC1	25.524104483890035	0.4266000000000001	0.0167136128230965	0.5733999999999999	0.9832863871769035
ENSG00000205809	KLRC2	22.41800522557064	0.1508	0.0067267358751434	0.8492	0.9932732641248566
ENSG00000117560	FASLG	21.95992012941069	0.2035999999999999	0.0092714362711784	0.7964000000000001	0.9907285637288216
ENSG00000181036	FCRL6	21.26748292799821	0.1663999999999999	0.0078241511025706	0.8336000000000001	0.9921758488974294
ENSG00000168229	PTGDR	20.29915868402502	0.2765999999999999	0.0136261804888336	0.7234	0.9863738195111664
ENSG00000143185	XCL2	19.91229588445677	0.4422999999999999	0.0222124059709886	0.5577000000000001	0.9777875940290114
ENSG00000115523	GNLY	19.8379266828873	0.7165	0.0361176856560353	0.2835	0.9638823143439647
ENSG00000100453	GZMB	19.27211105860792	0.6307999999999998	0.0327312352072738	0.3692000000000002	0.9672687647927262
ENSG00000073861	TBX21	19.19234197566048	0.221	0.0115150094907786	0.779	0.9884849905092215
ENSG00000180644	PRF1	19.173311779822622	0.6503999999999998	0.0339221521805356	0.34960000000000024	0.9660778478194644
ENSG00000134539	KLRD1	18.833873660673767	0.7777	0.0412926206266256	0.22230000000000005	0.9587073793733744
ENSG00000180739	S1PR5	18.6800231204964	0.2272000000000001	0.0121627258453822	0.7727999999999999	0.9878372741546178
ENSG00000143184	XCL1	18.576122864117227	0.3959000000000002	0.0213123052046961	0.6040999999999999	0.9786876947953039
ENSG00000137441	FGFBP2	17.592915514668153	0.3369999999999999	0.0191554378646919	0.663	0.9808445621353081
ENSG00000100450	GZMH	16.94677991843625	0.4235999999999999	0.0249958990462352	0.5764	0.9750041009537648
ENSG00000163508	EOMES	16.92255033557055	0.1813999999999999	0.0107194244604316	0.8186000000000001	0.9892805755395684
ENSG00000213809	KLRK1	15.878921189842204	0.0992	0.0062472757949991	0.9008	0.9937527242050009
ENSG00000117281	CD160	15.640698375238342	0.2019000000000001	0.0129086307501229	0.7980999999999999	0.9870913692498771
ENSG00000115607	IL18RAP	15.229130578063875	0.1840999999999999	0.0120886743374029	0.8159000000000001	0.9879113256625971
ENSG00000100385	IL2RB	14.737026081528366	0.5311	0.0360384786633233	0.4689	0.9639615213366767
ENSG00000111537	IFNG	14.516768009209438	0.2305000000000001	0.0158781899561783	0.7694999999999999	0.9841218100438217
ENSG00000170442	KRT86	14.23078321447717	0.1618	0.0113697185574015	0.8382000000000001	0.9886302814425985
ENSG00000255819	KLRC4-KLRK1	13.755068099273837	0.0425999999999999	0.0030970402830829	0.9574000000000001	0.9969029597169171
ENSG00000074966	TXK	13.59226365298544	0.3850000000000001	0.0283249361422913	0.6149999999999999	0.9716750638577087
ENSG00000145649	GZMA	13.331475486586276	0.6406000000000002	0.0480516954514564	0.35939999999999983	0.9519483045485436
ENSG00000164483	SAMD3	13.054119407188388	0.4344999999999999	0.0332845124551823	0.5655000000000001	0.9667154875448177
ENSG00000171596	NMUR1	13.014208055136876	0.0707999999999999	0.0054402080941109	0.9292000000000001	0.9945597919058891
ENSG00000197057	DTHD1	12.208660967446272	0.1341999999999999	0.0109921964708363	0.8658000000000001	0.9890078035291637
ENSG00000168329	CX3CR1	12.207298700835224	0.1603	0.0131314882947062	0.8397	0.9868685117052938
ENSG00000204475	NCR3	12.142627320851902	0.2563999999999999	0.0211156937642068	0.7436	0.9788843062357933
ENSG00000111796	KLRB1	12.097429011684788	0.6751999999999997	0.055813512056804	0.3248000000000003	0.944186487943196
ENSG00000163564	PYHIN1	12.027985074626883	0.3675	0.0305537459283387	0.6325000000000001	0.9694462540716613
ENSG00000164400	CSF2	11.984803915296684	0.0438999999999999	0.0036629719026081	0.9561000000000001	0.9963370280973919
