ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000092009	CMA1	108.83600000000531	0.1182999999999999	0.001086956521739	0.8817000000000002	0.998913043478261
ENSG00000095917	TPSD1	98.133267694066	0.2347000000000001	0.0023916456214592	0.7652999999999999	0.9976083543785408
ENSG00000149534	MS4A2	80.36542102028334	0.5801000000000002	0.007218278615794	0.41989999999999983	0.992781721384206
ENSG00000140287	HDC	76.07275145024597	0.5818000000000003	0.0076479421199917	0.4181999999999997	0.9923520578800084
ENSG00000163751	CPA3	74.55223550779505	0.8405000000000002	0.0112739744727321	0.15949999999999975	0.9887260255272678
ENSG00000172236	TPSAB1	64.252347199905	0.7368999999999997	0.0114688417172888	0.26310000000000033	0.9885311582827112
ENSG00000197253	TPSB2	53.59726522810744	0.7273000000000001	0.0135697222032625	0.27269999999999994	0.9864302777967375
ENSG00000105205	CLC	49.88433379256131	0.173	0.0034680226605691	0.827	0.9965319773394309
ENSG00000138395	CDK15	46.07729441082264	0.3091999999999999	0.0067104634495938	0.6908000000000001	0.9932895365504062
ENSG00000169224	GCSAML	36.3935873155695	0.282	0.0077486178417854	0.718	0.9922513821582146
ENSG00000255587	RAB44	33.004939911920935	0.1508999999999999	0.0045720428639682	0.8491000000000001	0.9954279571360318
ENSG00000100448	CTSG	31.36196272785918	0.3152999999999998	0.0100535799604122	0.6847000000000002	0.9899464200395878
ENSG00000091181	IL5RA	30.70053318045025	0.2192999999999998	0.0071431984164902	0.7807000000000002	0.9928568015835098
ENSG00000214787	MS4A4E	30.61432617386032	0.1542	0.0050368575523854	0.8458	0.9949631424476146
ENSG00000186652	PRG2	28.220975523235406	0.1629	0.0057723022319295	0.8371	0.9942276977680705
ENSG00000165646	SLC18A2	27.367995018680016	0.5474999999999999	0.0200051191044979	0.4525000000000001	0.9799948808955021
ENSG00000163106	HPGDS	26.976566723629062	0.7704	0.0285581188997337	0.22960000000000003	0.9714418811002663
ENSG00000115602	IL1RL1	26.16274947950611	0.5618000000000001	0.0214732782745204	0.4381999999999999	0.9785267217254796
ENSG00000263961	RHEX	25.458957570469224	0.5576	0.0219019179578185	0.4424	0.9780980820421815
ENSG00000127074	RGS13	25.07098212873645	0.4328000000000002	0.0172629854617431	0.5671999999999998	0.9827370145382569
ENSG00000205755	CRLF2	24.96150423940184	0.0853999999999999	0.0034212681728209	0.9146000000000001	0.9965787318271792
ENSG00000105366	SIGLEC8	24.623529411765187	0.0539999999999999	0.0021930243669373	0.9460000000000001	0.9978069756330628
ENSG00000276231	PIK3R6	22.603739313429	0.2346000000000001	0.0103788137328509	0.7653999999999999	0.9896211862671491
ENSG00000149516	MS4A3	22.46894949633396	0.2237999999999999	0.0099604122585488	0.7762000000000001	0.9900395877414512
ENSG00000158715	SLC45A3	18.42453040432987	0.3159999999999998	0.0171510477100538	0.6840000000000002	0.9828489522899462
